,Ürün Kodu,Marka,Seri,Model,Araç Yılı,Kilometre,Vites Tipi,Yakıt Tipi,Kasa Tipi,Renk,Motor Hacmi,Motor Gücü,Çekiş Tipi,Ortalama Yakıt Tüketimi,Depo Hacmi,Boya/Değişen Bilgisi,Fiyat
359,23428699,Fiat,Egea,1.4 Fire Urban Plus,2020,28000,Düz,Benzin,Sedan,Gri (Gümüş),1368,95,Önden Çekiş,5.7,45,Belirtilmemiş,743000
360,23400076,Fiat,Egea,1.3 Multijet Easy Plus,2018,117000,Düz,Dizel,Hatchback/5,Beyaz,1248,95,Önden Çekiş,3.7,50,Belirtilmemiş,740000
361,23291267,Fiat,Egea,1.3 Multijet Easy,2022,12000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,"
Tamamı orjinal
",740000
362,23715476,Fiat,Egea,1.4 Fire Street,2021,9000,Düz,Benzin,Hatchback/5,Beyaz,1368,95,Önden Çekiş,6.6,50,"
Tamamı orjinal
",740000
363,23704313,Fiat,Egea,1.6 Multijet Easy,2019,115000,Yarı Otomatik,Dizel,Sedan,Beyaz,1598,120,Önden Çekiş,3.9,45,"
2 boyalı
",740000
364,23323928,Fiat,Egea,1.6 Multijet Easy,2020,99000,Yarı Otomatik,Dizel,Sedan,Beyaz,1598,120,Önden Çekiş,3.9,45,"
1 değişen, 2 boyalı
",740000
365,23733465,Fiat,Egea,1.4 Fire Urban,2022,9000,Düz,Benzin,Sedan,Füme,1368,95,Önden Çekiş,6.4,45,Belirtilmemiş,740000
366,23707169,Fiat,Egea,1.4 Fire Easy,2022,12000,Düz,Benzin,Sedan,Gri,1368,95,Önden Çekiş,6.4,45,"
Tamamı orjinal
",740000
367,23693740,Fiat,Egea,1.4 Fire Urban,2022,6000,Düz,Benzin,Sedan,Mavi (metalik),1368,95,Önden Çekiş,6.4,45,"
Tamamı orjinal
",740000
368,23694158,Fiat,Egea,1.4 Fire Easy,2022,24000,Düz,Benzin,Sedan,Yeşil (metalik),1368,95,Önden Çekiş,6.4,45,Belirtilmemiş,740000
369,23165127,Fiat,Egea,1.4 Fire Urban,2022,6000,Düz,Benzin,Sedan,Beyaz,1368,95,Önden Çekiş,6.4,45,"
Tamamı orjinal
",740000
370,23636984,Fiat,Egea,1.4 Fire Easy Plus,2023,15000,Düz,Benzin,Sedan,Beyaz,1368,95,Önden Çekiş,6.4,45,"
Tamamı orjinal
",740000
371,23646192,Fiat,Egea,1.6 Multijet Urban Plus,2019,139000,Yarı Otomatik,Dizel,Sedan,Beyaz,1598,120,Önden Çekiş,3.9,45,Belirtilmemiş,739000
372,23717142,Fiat,Egea,1.4 Fire Urban,2021,30000,Düz,Benzin,Sedan,Beyaz,1368,95,Önden Çekiş,6.4,45,"
Tamamı orjinal
",739000
373,23733561,Fiat,Egea,1.6 Multijet Urban Plus,2018,120000,Yarı Otomatik,Dizel,Hatchback/5,Şampanya,1598,120,Önden Çekiş,3.8,50,Belirtilmemiş,739000
374,23636939,Fiat,Egea,1.4 Fire Easy Plus,2023,24000,Düz,Benzin,Sedan,Gri (metalik),1368,95,Önden Çekiş,6.4,45,"
Tamamı orjinal
",738000
375,23666330,Fiat,Egea,1.4 Fire Easy Plus,2022,34000,Düz,Benzin,Sedan,Beyaz,1368,95,Önden Çekiş,5.7,45,Belirtilmemiş,736000
376,23385209,Fiat,Egea,1.3 Multijet Easy,2021,44000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,Belirtilmemiş,736000
377,23728858,Fiat,Egea,1.3 Multijet Easy,2017,72000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,Belirtilmemiş,735000
378,23702774,Fiat,Egea,1.4 Fire Urban Plus,2020,17000,Düz,Benzin,Sedan,Beyaz,1368,95,Önden Çekiş,5.7,45,Belirtilmemiş,735000
379,23621334,Fiat,Egea,1.3 Multijet Urban Plus,2016,99000,Düz,Dizel,Hatchback/5,Beyaz,1248,95,Önden Çekiş,3.7,50,Belirtilmemiş,735000
380,23405613,Fiat,Egea,1.4 Fire Street,2021,27000,Düz,Benzin,Hatchback/5,Beyaz,1368,95,Önden Çekiş,6.6,50,Belirtilmemiş,735000
381,23790214,Fiat,Egea,1.4 Fire Urban,2022,13000,Düz,Benzin,Sedan,Beyaz,1368,95,Önden Çekiş,6.4,45,"
Tamamı orjinal
",735000
382,23338064,Fiat,Egea,1.3 Multijet Easy,2022,19000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,"
Tamamı orjinal
",735000
383,23620755,Fiat,Egea,1.3 Multijet Urban Plus,2020,81000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,"
Tamamı orjinal
",735000
384,23763079,Fiat,Egea,1.4 Fire Urban Plus,2020,17000,Düz,Benzin,Sedan,Beyaz,1368,95,Önden Çekiş,5.7,45,"
Tamamı orjinal
",735000
385,23604057,Fiat,Egea,1.6 Multijet Easy,2019,92000,Yarı Otomatik,Dizel,Sedan,Beyaz,1598,120,Önden Çekiş,3.9,45,"
1 değişen, 6 boyalı
",735000
386,23766211,Fiat,Egea,1.6 E-Torq Urban,2016,115000,Otomatik,LPG & Benzin,Sedan,Gri,1598,110,Önden Çekiş,6.3,45,"
1 değişen, 1 boyalı
",735000
387,23799764,Fiat,Egea,1.4 Fire Easy,2023,9000,Düz,Benzin,Sedan,Gri (metalik),1368,95,Önden Çekiş,6.4,45,"
Tamamı orjinal
",735000
388,23689709,Fiat,Egea,1.4 Fire Easy,2023,6000,Düz,Benzin,Sedan,Mavi,1368,95,Önden Çekiş,6.4,45,"
Tamamı orjinal
",735000
389,22796147,Fiat,Egea,1.4 Fire Mirror,2020,49000,Düz,Benzin,Sedan,Mavi (metalik),1368,95,Önden Çekiş,5.7,45,"
Tamamı orjinal
",735000
390,23689314,Fiat,Egea,1.6 E-Torq Lounge,2016,150000,Otomatik,LPG & Benzin,Sedan,Siyah,1598,110,Önden Çekiş,6.3,45,Belirtilmemiş,735000
391,23795408,Fiat,Egea,1.4 Fire Mirror,2019,70000,Düz,Benzin,Hatchback/5,Siyah,1368,95,Önden Çekiş,5.7,50,"
Tamamı orjinal
",735000
392,23729413,Fiat,Egea,1.4 Fire Easy Plus,2023,6000,Düz,Benzin,Sedan,Beyaz,1368,95,Önden Çekiş,6.4,45,"
Tamamı orjinal
",733000
393,23781277,Fiat,Egea,1.3 Multijet Easy,2023,24000,Düz,Dizel,Sedan,Gri,1248,95,Önden Çekiş,4.1,45,"
Tamamı orjinal
",733000
394,23708308,Fiat,Egea,1.3 Multijet Easy,2022,52000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,50,"
Tamamı orjinal
",732000
395,23642321,Fiat,Egea,1.4 Fire Urban,2023,8000,Düz,Benzin,Sedan,Mavi,1368,95,Önden Çekiş,6.4,45,"
1 değişen
",732000
396,23631805,Fiat,Egea,1.3 Multijet Easy,2019,69000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,Belirtilmemiş,730000
397,23722779,Fiat,Egea,1.3 Multijet Urban Plus,2020,46000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,Belirtilmemiş,730000
398,23697228,Fiat,Egea,1.4 Fire Mirror,2020,29000,Düz,Benzin,Hatchback/5,Beyaz,1368,95,Önden Çekiş,5.7,50,Belirtilmemiş,730000
399,23356215,Fiat,Egea,1.3 Multijet Easy,2020,43000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,"
Tamamı orjinal
",730000
400,23754195,Fiat,Egea,1.4 Fire Easy Plus,2022,11000,Düz,Benzin,Sedan,Beyaz,1368,95,Önden Çekiş,6.4,45,"
Tamamı orjinal
",730000
401,23732040,Fiat,Egea,1.3 Multijet Urban Plus,2019,53000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,"
Tamamı orjinal
",730000
402,23693083,Fiat,Egea,1.3 Multijet Easy,2017,86000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,"
Tamamı orjinal
",730000
403,23646641,Fiat,Egea,1.3 Multijet Easy,2021,127000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,50,"
Tamamı orjinal
",730000
404,23767772,Fiat,Egea,1.3 Multijet Urban,2017,83000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,"
2 boyalı
",730000
405,23773663,Fiat,Egea,1.4 Fire Urban,2023,11000,Düz,Benzin,Sedan,Füme,1368,95,Önden Çekiş,6.4,45,Belirtilmemiş,730000
406,23768209,Fiat,Egea,1.4 Fire Easy,2020,38000,Düz,Benzin,Sedan,Gri (titanyum),1368,95,Önden Çekiş,5.7,45,"
Tamamı orjinal
",730000
407,23777763,Fiat,Egea,1.3 Multijet Easy,2023,18000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,"
Tamamı orjinal
",730000
408,23777757,Fiat,Egea,1.3 Multijet Easy,2022,28000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,"
Tamamı orjinal
",730000
409,23316586,Fiat,Egea,1.3 Multijet Easy,2022,46000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,"
Tamamı orjinal
",730000
410,23779409,Fiat,Egea,1.3 Multijet Easy,2020,70000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,Belirtilmemiş,730000
411,23613971,Fiat,500 Ailesi,500L 1.3 Mjet RockStar,2014,118000,Yarı Otomatik,Dizel,MPV,Beyaz,1248,85,Önden Çekiş,4.0,50,"
Tamamı orjinal
",730000
412,23578647,Fiat,Egea,1.4 Fire Easy,2022,16000,Düz,Benzin,Sedan,Bej,1368,95,Önden Çekiş,6.4,45,"
Tamamı orjinal
",729000
413,23734515,Fiat,Egea,1.6 Multijet Easy,2019,134000,Yarı Otomatik,Dizel,Sedan,Beyaz,1598,120,Önden Çekiş,3.9,45,Belirtilmemiş,729000
414,23798909,Fiat,Egea,1.3 Multijet Urban Plus,2016,65000,Düz,Dizel,Hatchback/5,Beyaz,1248,95,Önden Çekiş,3.7,50,"
Tamamı orjinal
",729000
415,23365430,Fiat,500 Ailesi,500L 1.6 Mjet Panoramic Edition,2013,89000,Düz,Dizel,MPV,Beyaz,1598,105,Önden Çekiş,4.5,50,"
Tamamı orjinal
",729000
416,22683383,Fiat,Egea,1.4 Fire Urban Plus,2021,34000,Düz,Benzin,Sedan,Füme,1368,95,Önden Çekiş,5.7,45,Belirtilmemiş,729000
417,23581795,Fiat,Egea,1.3 Multijet Easy,2020,38000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,"
Tamamı orjinal
",728000
418,23666725,Fiat,Egea,1.3 Multijet Easy,2021,120000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,50,"
Tamamı orjinal
",728000
419,23642396,Fiat,Egea,1.4 Fire Urban,2023,12000,Düz,Benzin,Sedan,Gri,1368,95,Önden Çekiş,6.4,45,"
1 boyalı
",727000
420,23625177,Fiat,Egea,1.6 Multijet Easy,2020,109000,Yarı Otomatik,Dizel,Sedan,Bej,1598,120,Önden Çekiş,3.9,45,"
3 boyalı
",725000
421,23700422,Fiat,Egea,1.6 Multijet Urban Plus,2019,103000,Yarı Otomatik,Dizel,Sedan,Beyaz,1598,120,Önden Çekiş,3.9,45,Belirtilmemiş,725000
422,23765112,Fiat,Egea,1.3 Multijet Easy,2019,88000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,Belirtilmemiş,725000
423,23757557,Fiat,Egea,1.6 Multijet Urban,2018,120000,Yarı Otomatik,Dizel,Sedan,Beyaz,1598,120,Önden Çekiş,3.9,45,Belirtilmemiş,725000
424,23661108,Fiat,Egea,1.3 Multijet Easy,2022,48000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,Belirtilmemiş,725000
425,23661028,Fiat,Egea,1.6 Multijet Urban Plus,2019,135000,Yarı Otomatik,Dizel,Sedan,Beyaz,1598,120,Önden Çekiş,3.9,45,Belirtilmemiş,725000
426,23435928,Fiat,Egea,1.3 Multijet Easy,2020,110000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,Belirtilmemiş,725000
427,23002549,Fiat,Egea,1.4 Fire Easy,2022,35000,Düz,Benzin,Sedan,Beyaz,1368,95,Önden Çekiş,5.7,45,Belirtilmemiş,725000
428,23625196,Fiat,Egea,1.3 Multijet Easy Plus,2021,46000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,50,Belirtilmemiş,725000
429,23440479,Fiat,Egea,1.4 Fire Easy,2020,23000,Düz,Benzin,Sedan,Beyaz,1368,95,Önden Çekiş,5.7,45,"
Tamamı orjinal
",725000
430,23673489,Fiat,Egea,1.4 Fire Easy Plus,2023,14000,Düz,Benzin,Sedan,Beyaz,1368,95,Önden Çekiş,6.4,45,"
Tamamı orjinal
",725000
431,23580557,Fiat,Egea,1.4 Fire Easy Plus,2019,70000,Düz,Benzin,Sedan,Beyaz,1368,95,Önden Çekiş,5.7,45,"
Tamamı orjinal
",725000
432,22740974,Fiat,Egea,1.4 Fire Easy,2022,8000,Düz,Benzin,Sedan,Beyaz,1368,95,Önden Çekiş,5.7,45,"
Tamamı orjinal
",725000
433,23700925,Fiat,Egea,1.6 Multijet Easy,2019,139000,Yarı Otomatik,Dizel,Sedan,Beyaz,1598,120,Önden Çekiş,3.9,45,"
1 değişen
",725000
434,23749333,Fiat,Egea,1.6 E-Torq Easy Plus,2018,64000,Otomatik,Benzin,Hatchback/5,Beyaz,1598,110,Önden Çekiş,6.3,50,"
1 değişen
",725000
435,23655231,Fiat,Egea,1.4 Fire Urban,2016,100000,Düz,LPG & Benzin,Sedan,Füme,1368,95,Önden Çekiş,5.7,45,Belirtilmemiş,725000
436,23778433,Fiat,Egea,1.4 Fire Easy Plus,2020,9000,Düz,Benzin,Sedan,Füme,1368,95,Önden Çekiş,5.7,45,"
Tamamı orjinal
",725000
437,23697132,Fiat,Egea,1.4 Fire Urban,2019,63000,Düz,Benzin,Sedan,Gri,1368,95,Önden Çekiş,5.7,45,Belirtilmemiş,725000
438,23753933,Fiat,Egea,1.4 Fire Urban Plus,2021,30000,Düz,LPG & Benzin,Sedan,Gri,1368,95,Önden Çekiş,5.7,45,"
1 boyalı
",725000
439,22959350,Fiat,Egea,1.4 Fire Easy,2023,6000,Düz,Benzin,Sedan,Gri (metalik),1368,95,Önden Çekiş,6.4,45,"
Tamamı orjinal
",725000
440,23344184,Fiat,Egea,1.4 Fire Lounge,2021,49000,Düz,Benzin,Sedan,Gri (titanyum),1368,95,Önden Çekiş,6.4,45,"
1 değişen
",725000
441,23799051,Fiat,Egea,1.6 Multijet Urban Plus,2016,206000,Yarı Otomatik,Dizel,Hatchback/5,Kırmızı,1598,120,Önden Çekiş,3.8,50,Belirtilmemiş,725000
442,23641877,Fiat,Egea,1.4 Fire Urban,2021,34000,Düz,Benzin,Hatchback/5,Kırmızı,1368,95,Önden Çekiş,6.6,50,"
Tamamı orjinal
",725000
443,23711089,Fiat,Egea,1.4 Fire Easy Plus,2022,12000,Düz,Benzin,Sedan,Mavi (metalik),1368,95,Önden Çekiş,6.4,45,Belirtilmemiş,725000
444,23729484,Fiat,Egea,1.4 Fire Easy,2023,26000,Düz,Benzin,Sedan,Mavi (metalik),1368,95,Önden Çekiş,6.4,45,"
Tamamı orjinal
",725000
445,23761659,Fiat,Egea,1.4 Fire Urban,2021,22000,Düz,Benzin,Sedan,Siyah,1368,95,Önden Çekiş,6.4,45,"
Tamamı orjinal
",725000
446,23792114,Fiat,Egea,1.4 Fire Mirror,2020,38000,Düz,Benzin,Sedan,Yeşil,1368,95,Önden Çekiş,5.7,45,"
Tamamı orjinal
",725000
447,23666307,Fiat,Egea,1.6 Multijet Urban Plus,2019,140000,Yarı Otomatik,Dizel,Sedan,Beyaz,1598,120,Önden Çekiş,3.9,45,"
1 değişen, 1 boyalı
",725000
448,23716734,Fiat,Egea,1.3 Multijet Easy,2022,44000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,50,"
Tamamı orjinal
",723000
449,23756301,Fiat,Egea,1.4 Fire Easy,2023,7000,Düz,Benzin,Sedan,Beyaz,1368,95,Önden Çekiş,6.4,45,"
Tamamı orjinal
",722000
450,23637006,Fiat,Egea,1.4 Fire Easy,2023,21000,Düz,Benzin,Sedan,Füme,1368,95,Önden Çekiş,6.4,45,"
Tamamı orjinal
",722000
451,23641315,Fiat,Egea,1.6 Multijet Easy,2019,107000,Yarı Otomatik,Dizel,Sedan,Bej,1598,120,Önden Çekiş,3.9,45,"
Tamamı orjinal
",720000
452,23762060,Fiat,Egea,1.3 Multijet Easy,2018,53000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,Belirtilmemiş,720000
453,23702364,Fiat,Egea,1.3 Multijet Easy,2019,150000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,Belirtilmemiş,720000
454,23698065,Fiat,Egea,1.3 Multijet Easy Plus,2022,89000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,50,Belirtilmemiş,720000
455,23773260,Fiat,Egea,1.4 Fire Urban Plus,2020,25000,Düz,Benzin,Hatchback/5,Beyaz,1368,95,Önden Çekiş,5.7,50,Belirtilmemiş,720000
456,23374904,Fiat,Egea,1.4 Fire Urban,2021,50000,Düz,Benzin,Sedan,Beyaz,1368,95,Önden Çekiş,6.4,45,"
Tamamı orjinal
",720000
457,23171491,Fiat,Egea,1.4 Fire Urban,2021,79000,Düz,Benzin,Sedan,Beyaz,1368,95,Önden Çekiş,6.4,45,"
Tamamı orjinal
",720000
458,23385885,Fiat,Egea,1.6 Multijet Comfort,2017,123000,Yarı Otomatik,Dizel,Sedan,Beyaz,1598,120,Önden Çekiş,3.9,45,"
1 boyalı
",720000
459,23426961,Fiat,Egea,1.6 E-Torq Lounge,2016,109000,Otomatik,Benzin,Sedan,Füme,1598,110,Önden Çekiş,6.3,45,"
2 değişen, 1 boyalı
",720000
460,23709729,Fiat,Egea,1.4 Fire Easy Plus,2023,6000,Düz,Benzin,Sedan,Gri,1368,95,Önden Çekiş,6.4,45,"
Tamamı orjinal
",720000
461,23764005,Fiat,Egea,1.4 Fire Urban,2022,17000,Düz,Benzin,Hatchback/5,Gri (metalik),1368,95,Önden Çekiş,6.6,50,"
Tamamı orjinal
",720000
462,23405843,Fiat,Egea,1.4 Fire Easy Plus,2022,20000,Düz,Benzin,Sedan,Gri (metalik),1368,95,Önden Çekiş,6.4,45,"
1 değişen
",720000
463,23737886,Fiat,Egea,1.4 Fire Urban Plus,2020,7000,Düz,Benzin,Sedan,Kırmızı,1368,95,Önden Çekiş,5.7,45,"
Tamamı orjinal
",720000
464,23437125,Fiat,Egea,1.6 E-Torq Urban Plus,2017,108000,Otomatik,Benzin,Hatchback/5,Kırmızı,1598,110,Önden Çekiş,6.3,50,"
1 boyalı
",720000
465,22702708,Fiat,Egea,1.4 Fire Urban,2021,30000,Düz,Benzin,Sedan,Mavi,1368,95,Önden Çekiş,6.4,45,Belirtilmemiş,720000
466,23578142,Fiat,Egea,1.4 Fire Easy,2022,14000,Düz,Benzin,Sedan,Mavi,1368,95,Önden Çekiş,6.4,45,Belirtilmemiş,720000
467,23737815,Fiat,500 Ailesi,500L 1.3 Mjet PopStar,2015,74000,Düz,Dizel,MPV,Bej,1248,85,Önden Çekiş,4.2,50,"
Tamamı orjinal
",720000
468,23600951,Fiat,Egea,1.4 Fire Easy,2022,20000,Düz,Benzin,Sedan,Beyaz,1368,95,Önden Çekiş,6.4,45,Belirtilmemiş,720000
469,23667707,Fiat,Egea,1.4 Fire Urban Plus,2020,22000,Düz,Benzin,Sedan,Beyaz,1368,95,Önden Çekiş,5.7,45,"
Tamamı orjinal
",720000
470,23570312,Fiat,Egea,1.4 Fire Urban,2022,12000,Düz,Benzin,Sedan,Beyaz,1368,95,Önden Çekiş,6.4,45,"
Tamamı orjinal
",720000
471,23710372,Fiat,Egea,1.3 Multijet Easy,2021,43000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,50,"
Tamamı orjinal
",720000
472,22824279,Fiat,Egea,1.4 Fire Easy Plus,2022,13000,Düz,Benzin,Sedan,Beyaz,1368,95,Önden Çekiş,6.4,45,"
Tamamı orjinal
",719000
473,23726717,Fiat,Egea,1.4 Fire Urban,2021,49000,Düz,LPG & Benzin,Sedan,Gri,1368,95,Önden Çekiş,6.4,45,"
Tamamı orjinal
",719000
474,23752162,Fiat,Egea,1.4 Fire Urban Plus,2021,64000,Düz,LPG & Benzin,Sedan,Beyaz,1368,95,Önden Çekiş,5.7,45,"
Tamamı orjinal
",719000
475,23733027,Fiat,Egea,1.3 Multijet Easy,2022,62000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,50,"
Tamamı orjinal
",718000
476,23706821,Fiat,Egea,1.3 Multijet Easy Plus,2022,63000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,50,"
Tamamı orjinal
",717000
477,23642351,Fiat,Egea,1.4 Fire Urban,2023,17000,Düz,Benzin,Sedan,Mavi,1368,95,Önden Çekiş,6.4,45,"
3 boyalı
",717000
478,23741424,Fiat,Egea,1.6 E-Torq Urban,2016,52000,Otomatik,LPG & Benzin,Sedan,Beyaz,1598,110,Önden Çekiş,6.3,45,"
1 değişen
",716000
479,23748842,Fiat,Egea,1.4 Fire Urban Plus,2020,21000,Düz,LPG & Benzin,Sedan,Beyaz,1368,95,Önden Çekiş,5.7,45,Belirtilmemiş,715000
480,23592530,Fiat,Egea,1.6 E-Torq Easy,2019,74000,Otomatik,Benzin,Sedan,Beyaz,1598,110,Önden Çekiş,6.3,45,Belirtilmemiş,715000
481,23022363,Fiat,Egea,1.4 Fire Urban Plus,2020,27000,Düz,LPG & Benzin,Hatchback/5,Beyaz,1368,95,Önden Çekiş,5.7,50,Belirtilmemiş,715000
482,23687199,Fiat,Egea,1.3 Multijet Street,2020,91000,Düz,Dizel,Hatchback/5,Beyaz,1248,95,Önden Çekiş,3.7,50,Belirtilmemiş,715000
483,23785243,Fiat,Egea,1.6 E-Torq Urban,2016,110000,Otomatik,LPG & Benzin,Sedan,Beyaz,1598,110,Önden Çekiş,6.3,45,"
Tamamı orjinal
",715000
484,23765153,Fiat,Egea,1.4 Fire Mirror,2019,48000,Düz,LPG & Benzin,Sedan,Beyaz,1368,95,Önden Çekiş,5.7,45,"
Tamamı orjinal
",715000
485,21647492,Fiat,Egea,1.3 Multijet Easy,2020,80000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,"
Tamamı orjinal
",715000
486,23758215,Fiat,Egea,1.6 E-Torq Urban,2017,98000,Otomatik,LPG & Benzin,Sedan,Beyaz,1598,110,Önden Çekiş,6.3,45,"
Tamamı orjinal
",715000
487,23754497,Fiat,Egea,1.4 Fire Easy Stil,2020,47000,Düz,Benzin,Sedan,Beyaz,1368,95,Önden Çekiş,5.7,45,"
Tamamı orjinal
",715000
488,23735024,Fiat,Egea,1.4 Fire Easy Stil,2020,7000,Düz,Benzin,Sedan,Beyaz,1368,95,Önden Çekiş,5.7,45,"
Tamamı orjinal
",715000
489,23733103,Fiat,Egea,1.4 Fire Mirror,2020,29000,Düz,Benzin,Sedan,Beyaz,1368,95,Önden Çekiş,5.7,45,"
Tamamı orjinal
",715000
490,23646335,Fiat,Egea,1.4 Fire Urban Plus,2020,69000,Düz,Benzin,Sedan,Beyaz,1368,95,Önden Çekiş,5.7,45,"
Tamamı orjinal
",715000
491,23791666,Fiat,Egea,1.4 Fire Easy Plus,2018,55000,Düz,LPG & Benzin,Hatchback/5,Beyaz,1368,95,Önden Çekiş,5.7,50,"
Tamamı orjinal
",715000
492,23377165,Fiat,Egea,1.6 Multijet Easy,2018,146000,Yarı Otomatik,Dizel,Sedan,Beyaz,1598,120,Önden Çekiş,3.9,45,"
7 boyalı
",715000
493,23341405,Fiat,Egea,1.6 Multijet Easy,2020,130000,Yarı Otomatik,Dizel,Sedan,Beyaz,1598,120,Önden Çekiş,3.9,45,"
5 boyalı
",715000
494,23640465,Fiat,Egea,1.6 Multijet Urban,2017,133000,Yarı Otomatik,Dizel,Sedan,Beyaz,1598,120,Önden Çekiş,3.9,45,"
5 boyalı
",715000
495,23580316,Fiat,Egea,1.6 Multijet Easy,2019,151000,Yarı Otomatik,Dizel,Sedan,Beyaz,1598,120,Önden Çekiş,3.9,45,"
2 boyalı
",715000
496,22369239,Fiat,Egea,1.3 Multijet Easy Plus,2019,79000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,"
1 değişen, 2 boyalı
",715000
497,23705897,Fiat,Egea,1.6 Multijet Comfort,2017,158000,Yarı Otomatik,Dizel,Sedan,Beyaz,1598,120,Önden Çekiş,3.9,45,"
1 değişen, 2 boyalı
",715000
498,23791763,Fiat,Egea,1.6 E-Torq Easy Plus,2017,92000,Otomatik,Benzin,Hatchback/5,Beyaz,1598,110,Önden Çekiş,6.3,50,"
1 değişen
",715000
499,23709961,Fiat,Egea,1.4 Fire Easy Plus,2023,19000,Düz,Benzin,Sedan,Gri,1368,95,Önden Çekiş,5.7,45,Belirtilmemiş,715000
500,23721763,Fiat,Egea,1.4 Fire Easy,2019,29000,Düz,LPG & Benzin,Sedan,Gri (titanyum),1368,95,Önden Çekiş,5.7,45,"
Tamamı orjinal
",715000
501,23734957,Fiat,Egea,1.4 Fire Urban Plus,2020,44000,Düz,Benzin,Sedan,Kırmızı,1368,95,Önden Çekiş,5.7,45,Belirtilmemiş,715000
502,23367112,Fiat,Egea,1.4 Fire Urban Plus,2020,54000,Düz,Benzin,Hatchback/5,Kırmızı,1368,95,Önden Çekiş,5.7,50,"
Tamamı orjinal
",715000
503,23739366,Fiat,Egea,1.4 Fire Easy Plus,2021,27000,Düz,Benzin,Sedan,Mavi,1368,95,Önden Çekiş,5.7,45,"
Tamamı orjinal
",715000
504,23786984,Fiat,Egea,1.4 Fire Easy Plus,2021,27000,Düz,LPG & Benzin,Sedan,Mavi (metalik),1368,95,Önden Çekiş,5.7,45,"
Tamamı orjinal
",715000
505,23732979,Fiat,Egea,1.3 Multijet Easy,2022,61000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,50,"
Tamamı orjinal
",714000
506,23636880,Fiat,Egea,1.4 Fire Easy Plus,2022,10000,Düz,Benzin,Sedan,Mavi,1368,95,Önden Çekiş,6.4,45,Belirtilmemiş,714000
507,23637017,Fiat,Egea,1.6 Multijet Comfort,2017,117000,Yarı Otomatik,Dizel,Sedan,Beyaz,1598,120,Önden Çekiş,3.9,45,"
Tamamı orjinal
",713000
508,23721588,Fiat,Egea,1.3 Multijet Urban,2018,60000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,"
Tamamı orjinal
",713000
509,23396252,Fiat,Egea,1.4 Fire Urban,2021,70000,Düz,Benzin,Hatchback/5,Beyaz,1368,95,Önden Çekiş,6.6,50,Belirtilmemiş,712000
510,23627810,Fiat,Egea,1.3 Multijet Easy,2021,51000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,50,"
1 değişen, 6 boyalı
",712000
511,23436896,Fiat,Egea,1.3 Multijet Urban,2018,133000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,"
Tamamı orjinal
",711000
