,Ürün Kodu,Marka,Seri,Model,Araç Yılı,Kilometre,Vites Tipi,Yakıt Tipi,Kasa Tipi,Renk,Motor Hacmi,Motor Gücü,Çekiş Tipi,Ortalama Yakıt Tüketimi,Depo Hacmi,Boya/Değişen Bilgisi,Takas Bilgisi,Satıcı,Fiyat
526,23221229,Toyota,Corolla,1.8 Hybrid Dream,2020,93.000 km,Otomatik,Hibrit,Sedan,Beyaz,1798 cc,98 hp,Önden Çekiş,"3,5 lt",43 lt,"
1 değişen
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.099.900
527,23221194,Toyota,Corolla,1.8 Hybrid Dream,2020,73.900 km,Otomatik,Hibrit,Sedan,Beyaz,1798 cc,98 hp,Önden Çekiş,"3,5 lt",43 lt,"
1 değişen, 2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.069.900
528,23405299,Toyota,Corolla,1.5 Flame X-Pack,2021,40.000 km,Otomatik,Benzin,Sedan,Beyaz,1490 cc,125 hp,Önden Çekiş,"5,8 lt",50 lt,Belirtilmemiş,Takasa Uygun,Galeriden,1.149.900
529,23221364,Toyota,Corolla,1.8 Hybrid Dream,2020,82.000 km,Otomatik,Hibrit,Sedan,Beyaz,1798 cc,98 hp,Önden Çekiş,"3,5 lt",43 lt,"
2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.099.900
530,23751874,Toyota,Avensis,1.6 Elegant Extra,2011,116.000 km,Düz,Benzin,Sedan,Gri (metalik),1598 cc,132 hp,Önden Çekiş,"6,6 lt",60 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",755.000
531,23165352,Toyota,Yaris,1.5 Hybrid Cool,2016,57.000 km,Otomatik,Hibrit,Hatchback/5,Beyaz,1497 cc,75 hp,Önden Çekiş,"3,6 lt",36 lt,"
1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",820.000
532,23406492,Toyota,Corolla,1.33 Life,2016,65.471 km,Düz,Benzin,Sedan,Beyaz,1329 cc,99 hp,Önden Çekiş,"5,8 lt",55 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",770.000
533,23751633,Toyota,Corolla,1.4 D-4D Advance,2014,100.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1364 cc,90 hp,Önden Çekiş,"4,1 lt",55 lt,Belirtilmemiş,Sahibinden,Açıklama,765.000
534,23751581,Toyota,Corolla,1.4 D-4D Premium,2013,179.000 km,Düz,Dizel,Sedan,Kahverengi,1364 cc,90 hp,Önden Çekiş,"4,1 lt",55 lt,"
1 değişen, 4 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",679.900
535,23751480,Toyota,Avensis,1.6 Elegant Extra,2011,115.220 km,Düz,LPG & Benzin,Sedan,Siyah,1598 cc,132 hp,Önden Çekiş,"6,6 lt",60 lt,"
2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",730.000
536,23751284,Toyota,Corolla,1.6 Vision,2020,30.500 km,Düz,LPG & Benzin,Sedan,Beyaz,1598 cc,132 hp,Önden Çekiş,"5,8 lt",50 lt,Belirtilmemiş,Sahibinden,Açıklama,1.095.000
537,23751354,Toyota,Corolla,1.4 D-4D Touch,2018,100.170 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1364 cc,90 hp,Önden Çekiş,"4,1 lt",55 lt,"
2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",850.000
538,23751136,Toyota,Corolla,1.6 Elegant,2010,259.999 km,Otomatik,LPG & Benzin,Sedan,Gri (Gümüş),1598 cc,124 hp,Önden Çekiş,"7,1 lt",55 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",683.000
539,23272526,Toyota,Corolla,1.4 D-4D Touch,2014,137.500 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1364 cc,90 hp,Önden Çekiş,"4,1 lt",55 lt,"
1 değişen, 2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",717.000
540,23751419,Toyota,Corolla,1.8 Hybrid Flame X-Pack,2019,70.000 km,Otomatik,Hibrit,Sedan,Mavi,1798 cc,98 hp,Önden Çekiş,"3,5 lt",43 lt,"
4 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.099.900
541,23404068,Toyota,Corolla,1.4 D-4D Comfort,2011,226.700 km,Düz,Dizel,Sedan,1364 cc,90 hp,Önden Çekiş,"4,7 lt",55 lt,"
2 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",Araç Bilgileri,585.000
542,19345822,Toyota,Corolla,1.6 Advance,2017,112.000 km,Otomatik,Benzin,Sedan,Beyaz,1598 cc,132 hp,Önden Çekiş,"6,1 lt",55 lt,"
1 değişen, 9 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",820.000
543,23750424,Toyota,Corolla,1.4 D-4D Touch,2016,172.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1364 cc,90 hp,Önden Çekiş,"4,1 lt",55 lt,Belirtilmemiş,Sahibinden,Açıklama,745.000
544,23747706,Toyota,Corolla,1.6 Advance,2017,40.500 km,Düz,Benzin,Sedan,Beyaz,1598 cc,132 hp,Önden Çekiş,"6,3 lt",55 lt,Belirtilmemiş,Takasa Uygun,Sahibinden,980.000
545,23749979,Toyota,Corolla,1.6 Touch,2016,53.000 km,Otomatik,Benzin,Sedan,Beyaz,1598 cc,132 hp,Önden Çekiş,"6,1 lt",55 lt,"
1 değişen
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",920.000
546,23748494,Toyota,Corolla,1.4 D-4D Touch,2018,83.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1364 cc,90 hp,Önden Çekiş,"4,1 lt",55 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden,839.000
547,23750387,Toyota,Auris,1.4 D-4D Comfort Extra,2012,45.088 km,Yarı Otomatik,Dizel,Hatchback/5,Gri,1364 cc,90 hp,Önden Çekiş,"4,8 lt",55 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",740.000
548,23749609,Toyota,Corolla,1.4 D-4D Premium,2014,80.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1364 cc,90 hp,Önden Çekiş,"4,1 lt",55 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",845.000
549,23747949,Toyota,Corolla,1.6 Advance,2015,179.000 km,Otomatik,LPG & Benzin,Sedan,Gri (Gümüş),1598 cc,132 hp,Önden Çekiş,"6,1 lt",55 lt,"
1 değişen, 1 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",800.000
550,23750229,Toyota,Corolla,1.4 D-4D Premium,2016,193.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1364 cc,90 hp,Önden Çekiş,"4,1 lt",55 lt,"
5 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",745.000
551,23750111,Toyota,Auris,1.6 Comfort Extra,2010,118.000 km,Otomatik,LPG & Benzin,Hatchback/5,Siyah,1598 cc,124 hp,Önden Çekiş,"7,1 lt",55 lt,"
1 değişen, 3 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",650.000
552,23117132,Toyota,Auris,1.6 Active,2014,87.000 km,Düz,Benzin,Hatchback/5,Beyaz,1598 cc,132 hp,Önden Çekiş,"5,9 lt",50 lt,"
2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",759.800
553,23402434,Toyota,Avensis,1.6 Premium,2016,105.000 km,Düz,Benzin,Sedan,Beyaz,1598 cc,132 hp,Önden Çekiş,"6,6 lt",60 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",975.000
554,23749978,Toyota,Corolla,1.6 Advance,2014,167.900 km,Otomatik,LPG & Benzin,Sedan,Beyaz,1598 cc,132 hp,Önden Çekiş,"6,1 lt",55 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",875.000
555,23749981,Toyota,Yaris,1.0 Life,2012,146.000 km,Düz,Benzin,Hatchback/5,Beyaz,998 cc,69 hp,Önden Çekiş,"4,8 lt",42 lt,Belirtilmemiş,Takasa Uygun,Galeriden,530.000
556,23748673,Toyota,Corolla,1.6 Comfort Extra,2011,131.000 km,Düz,LPG & Benzin,Sedan,Gri (Gümüş),1598 cc,124 hp,Önden Çekiş,7 lt,55 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",800.000
557,23749937,Toyota,Corolla,1.4 D-4D Elegant,2010,360.000 km,Düz,Dizel,Sedan,Siyah,1365 cc,90 hp,Önden Çekiş,"4,9 lt",55 lt,Belirtilmemiş,Takasa Uygun,Galeriden,550.000
558,23749130,Toyota,Corolla,1.4 D-4D Comfort Extra,2010,209.000 km,Düz,Dizel,Sedan,Mavi (metalik),1364 cc,Önden Çekiş,"4,9 lt",55 lt,"
3 değişen
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Kredi
Ekspertiz
Yakıt
",Araç Bilgileri,620.000
559,23747295,Toyota,Corolla,1.6 Comfort Extra,2011,176.000 km,Düz,LPG & Benzin,Sedan,Gri (Gümüş),1598 cc,124 hp,Önden Çekiş,7 lt,55 lt,Belirtilmemiş,Takasa Uygun,Sahibinden,690.000
560,23749490,Toyota,Verso,1.6 Comfort Extra,2011,114.000 km,Düz,LPG & Benzin,MPV,Gri,1598 cc,132 hp,Önden Çekiş,"6,7 lt",60 lt,"
3 değişen
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",750.000
561,23676447,Toyota,Corolla,1.6 Advance,2018,68.000 km,Düz,LPG & Benzin,Sedan,Beyaz,1598 cc,132 hp,Önden Çekiş,"6,3 lt",55 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden,955.000
562,23747451,Toyota,Corolla,1.6 Vision,2019,81.000 km,Düz,LPG & Benzin,Sedan,Beyaz,1598 cc,132 hp,Önden Çekiş,"5,8 lt",50 lt,"
1 değişen
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",940.000
563,23749071,Toyota,Corolla,1.33 Life,2016,36.500 km,Düz,Benzin,Sedan,Diğer,1329 cc,99 hp,Önden Çekiş,"5,8 lt",55 lt,Belirtilmemiş,Sahibinden,Açıklama,750.000
564,23748628,Toyota,Corolla,1.4 D-4D Advance,2014,78.000 km,Düz,Dizel,Sedan,Beyaz,1364 cc,90 hp,Önden Çekiş,"4,1 lt",55 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",830.000
565,23672074,Toyota,Yaris,1.4 D-4D Terra,2011,169.999 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1364 cc,90 hp,Önden Çekiş,"4,2 lt",42 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",589.990
566,23673757,Toyota,Corolla,1.6 Life,2018,102.000 km,Düz,Benzin,Sedan,Gri,1598 cc,132 hp,Önden Çekiş,"6,3 lt",55 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",869.000
567,23673198,Toyota,Corolla,1.8 Hybrid Dream,2021,98.500 km,Otomatik,Hibrit,Sedan,Beyaz,1798 cc,98 hp,Önden Çekiş,"3,5 lt",43 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.067.000
568,23670953,Toyota,Auris,1.33 Life,2017,240.390 km,Düz,LPG & Benzin,Hatchback/3,Mavi,1329 cc,97 hp,Önden Çekiş,"
2 değişen, 1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Kredi
Ekspertiz
Yakıt
",Araç Bilgileri,599.000
569,23670952,Toyota,Auris,1.6 Sport,2011,187.810 km,Düz,LPG & Benzin,Hatchback/5,Beyaz,1598 cc,132 hp,Önden Çekiş,"6,6 lt",55 lt,"
6 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",644.000
570,23670950,Toyota,Corolla,1.6 Flame X Pack,2019,151.808 km,Otomatik,LPG & Benzin,Sedan,Gri,1598 cc,128 hp,Önden Çekiş,"
3 değişen
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Kredi
Ekspertiz
Yakıt
",Araç Bilgileri,934.000
571,23597325,Toyota,Corolla,1.4 D-4D Advance,2013,120.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1364 cc,90 hp,Önden Çekiş,"4,1 lt",55 lt,Belirtilmemiş,Takasa Uygun,Galeriden,849.500
572,23258299,Toyota,Corolla,1.33 Life,2016,78.000 km,Düz,Benzin,Sedan,Beyaz,1329 cc,99 hp,Önden Çekiş,"5,8 lt",55 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",780.000
573,23672142,Toyota,Corolla,1.5 Dream,2022,20.000 km,Otomatik,Benzin,Sedan,Beyaz,1490 cc,125 hp,Önden Çekiş,"5,8 lt",50 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.085.000
574,23321625,Toyota,Auris,1.6 Advance Skypack,2016,128.000 km,Otomatik,Benzin,Hatchback/5,Beyaz,1598 cc,132 hp,Önden Çekiş,"6,1 lt",50 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden,860.000
575,23287920,Toyota,Verso,1.6 D-4D Advance,2016,104.000 km,Düz,Dizel,MPV,Beyaz,1598 cc,112 hp,Önden Çekiş,"4,7 lt",55 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",890.000
576,22799165,Toyota,Corolla,1.33 Comfort,2012,141.700 km,Düz,Benzin,Siyah,Sedan,1329 cc,99 hp,Önden Çekiş,"5,9 lt",55 lt,"
5 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",593.000
577,23597161,Toyota,Yaris,1.33 Style Skypack,2014,101.000 km,Otomatik,Benzin,Hatchback/5,Mavi,1329 cc,99 hp,Önden Çekiş,"4,8 lt",42 lt,"
1 değişen, 2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",699.500
578,23597146,Toyota,Corolla,1.6 Dream,2020,99.000 km,Otomatik,Benzin,Sedan,Gri (Gümüş),1598 cc,132 hp,Önden Çekiş,"5,5 lt",50 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",965.000
579,23321705,Toyota,Auris,1.33 Life,2015,53.000 km,Düz,Benzin,Hatchback/5,Beyaz,1329 cc,99 hp,Önden Çekiş,"5,5 lt",50 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",785.000
580,23748847,Toyota,Corolla,1.4 D-4D Touch,2016,120.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1364 cc,90 hp,Önden Çekiş,"4,1 lt",55 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",795.000
581,23345282,Toyota,Yaris,1.33 Cool,2013,120.000 km,Otomatik,Benzin,Hatchback/5,Beyaz,1329 cc,99 hp,Önden Çekiş,5 lt,42 lt,"
1 değişen, 3 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",655.000
582,23747623,Toyota,Corolla,1.8 Hybrid Flame X-Pack,2020,43.585 km,Otomatik,LPG & Benzin,Hatchback/3,Kırmızı,1798 cc,96 hp,Önden Çekiş,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Kredi
Ekspertiz
Yakıt
",Araç Bilgileri,1.129.000
583,23747418,Toyota,Auris,1.4 D-4D Comfort Extra,2011,139.000 km,Yarı Otomatik,Dizel,Hatchback/5,Gri (metalik),1364 cc,90 hp,Önden Çekiş,"4,8 lt",55 lt,"
2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",685.000
584,23746994,Toyota,Corolla,1.6 Advance,2016,100.000 km,Otomatik,Benzin,Sedan,Beyaz,1598 cc,132 hp,Önden Çekiş,"6,1 lt",55 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",839.500
585,23746864,Toyota,Corolla,1.33 Comfort,2012,37.000 km,Düz,Benzin,Sedan,Gri,1329 cc,-,Önden Çekiş,"5,8 lt",55 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",690.000
586,23746661,Toyota,Corolla,1.4 D-4D Touch,2016,125.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1364 cc,90 hp,Önden Çekiş,"4,1 lt",55 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden,915.000
587,23746337,Toyota,Corolla,1.6 Advance,2017,130.000 km,Otomatik,LPG & Benzin,Sedan,Beyaz,1598 cc,132 hp,Önden Çekiş,"6,1 lt",55 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",840.000
588,23746098,Toyota,Auris,1.4 D-4D Comfort Extra,2011,185.000 km,Düz,Dizel,Hatchback/5,Gri (Gümüş),1364 cc,90 hp,Önden Çekiş,"4,7 lt",55 lt,"
3 değişen, 1 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",485.000
589,23400333,Toyota,Corolla,1.5 Dream,2022,6.001 km,Otomatik,Benzin,-,Sedan,1490 cc,125 hp,Önden Çekiş,"5,8 lt",50 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.230.000
590,22951409,Toyota,Corolla,1.4 D-4D Touch,2018,202.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1364 cc,90 hp,Önden Çekiş,"4,1 lt",55 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",820.000
591,23745579,Toyota,Corolla,1.4 D-4D Comfort Extra,2012,185.000 km,Düz,Dizel,Sedan,Gri (Gümüş),1364 cc,90 hp,Önden Çekiş,"4,7 lt",55 lt,Belirtilmemiş,Sahibinden,Açıklama,750.000
592,23744197,Toyota,Corolla,1.33 Life,2017,102.000 km,Düz,LPG & Benzin,Sedan,Beyaz,1329 cc,99 hp,Önden Çekiş,"5,8 lt",55 lt,"
4 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",735.000
593,23743815,Toyota,Corolla,1.6 Comfort Extra,2011,206.000 km,Otomatik,LPG & Benzin,Sedan,Siyah,1598 cc,124 hp,Önden Çekiş,"7,1 lt",55 lt,Belirtilmemiş,Sahibinden,Açıklama,700.000
594,23743159,Toyota,Corolla,1.33 Life,2017,85.000 km,Düz,LPG & Benzin,Sedan,Beyaz,1329 cc,99 hp,Önden Çekiş,"5,8 lt",55 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",800.000
595,23745422,Toyota,Corolla,1.6 Advance,2013,155.000 km,Düz,LPG & Benzin,Sedan,Beyaz,1598 cc,132 hp,Önden Çekiş,"6,3 lt",55 lt,Belirtilmemiş,Sahibinden,Açıklama,775.000
596,23745316,Toyota,Corolla,1.4 D-4D Comfort Extra,2010,221.000 km,Yarı Otomatik,Dizel,Sedan,Gri (metalik),1364 cc,90 hp,Önden Çekiş,"4,8 lt",55 lt,Belirtilmemiş,Sahibinden,Açıklama,625.000
597,23740151,Toyota,Corolla,1.6 Life,2018,62.000 km,Düz,LPG & Benzin,Sedan,Beyaz,1598 cc,132 hp,Önden Çekiş,"6,3 lt",55 lt,Belirtilmemiş,Sahibinden,Açıklama,810.000
598,23734057,Toyota,Corolla,1.6 Dream,2020,37.000 km,Otomatik,Benzin,Sedan,Gri (metalik),1598 cc,132 hp,Önden Çekiş,"5,5 lt",50 lt,Belirtilmemiş,Sahibinden,Açıklama,1.100.000
599,23745428,Toyota,Corolla,1.4 D-4D Touch,2016,124.500 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1364 cc,90 hp,Önden Çekiş,"4,1 lt",55 lt,"
4 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",810.000
600,23744493,Toyota,Corolla,1.4 D-4D Comfort Extra,2011,171.000 km,Otomatik,Dizel,Sedan,Gri (Gümüş),"
1 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Kredi
Ekspertiz
Yakıt
",Araç Bilgileri,Yakıt,Açıklama,DİZEL OTOMATİK VİTES. İÇİ DIŞI MOTORU YÜRÜYENİ SORUNSUZDUR.,TRAMER 2 PARÇA 1500 TL ,620.000
601,23745232,Toyota,Corolla,1.33 Comfort,2013,72.968 km,Düz,Benzin,Sedan,Gri (Gümüş),1329 cc,76 - 100 HP,Önden Çekiş,"5,8 lt",55 lt,"
2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",625.000
602,23745098,Toyota,Corolla,1.4 D-4D Advance,2016,95.000 km,Düz,Dizel,Sedan,Beyaz,1364 cc,90 hp,Önden Çekiş,"4,1 lt",55 lt,Belirtilmemiş,Sahibinden,Açıklama,790.000
603,23744407,Toyota,Corolla,1.5 Vision,2021,48.500 km,Otomatik,Benzin,Sedan,Beyaz,1490 cc,125 hp,Önden Çekiş,"5,8 lt",50 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",995.000
604,23745153,Toyota,Corolla,1.4 D-4D Elegant,2011,159.000 km,Yarı Otomatik,Dizel,Sedan,Füme,1364 cc,90 hp,Önden Çekiş,"4,8 lt",55 lt,"
3 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",735.000
605,23745138,Toyota,Corolla,1.4 D-4D Elegant,2010,275.000 km,Yarı Otomatik,Dizel,Sedan,Gri (Gümüş),1364 cc,90 hp,Önden Çekiş,"4,8 lt",55 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden,525.000
606,23744966,Toyota,Corolla,1.6 Passion X-Pack,2019,34.000 km,Otomatik,Benzin,Sedan,Mavi,1598 cc,132 hp,Önden Çekiş,"5,5 lt",50 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.249.750
607,23744712,Toyota,Auris,1.33 Life,2013,193.000 km,Düz,LPG & Benzin,Hatchback/5,Beyaz,1329 cc,99 hp,Önden Çekiş,"5,5 lt",50 lt,Belirtilmemiş,Takasa Uygun,Sahibinden,485.000
608,23739911,Toyota,Auris,1.33 Life,2015,112.000 km,Düz,Benzin,Hatchback/5,Beyaz,1329 cc,99 hp,Önden Çekiş,"5,5 lt",50 lt,Belirtilmemiş,Sahibinden,Açıklama,700.000
609,23744904,Toyota,Corolla,1.8 Hybrid Dream,2020,120.000 km,Otomatik,Hibrit,Sedan,Beyaz,1798 cc,98 hp,Önden Çekiş,"3,5 lt",43 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",950.000
610,23329952,Toyota,Corolla,1.8 Hybrid Dream,2021,14.000 km,Otomatik,Hibrit,Hatchback/5,1798 cc,98 hp,Önden Çekiş,"3,5 lt",43 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",1.230.000
611,23744486,Toyota,Corolla,1.8 Hybrid Dream,2021,14.800 km,Otomatik,Hibrit,Hatchback/5,Mavi (metalik),1798 cc,98 hp,Önden Çekiş,"3,5 lt",43 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",1.157.000
612,23744717,Toyota,Corolla,1.4 D-4D Touch,2017,92.000 km,Düz,Dizel,Sedan,Beyaz,1364 cc,90 hp,Önden Çekiş,"4,1 lt",55 lt,Belirtilmemiş,Takasa Uygun,Galeriden,695.000
613,23743318,Toyota,Auris,1.6 Advance,2014,170.000 km,Otomatik,LPG & Benzin,Hatchback/5,Beyaz,1598 cc,132 hp,Önden Çekiş,"5,7 lt",50 lt,"
3 değişen, 2 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",690.000
614,23744494,Toyota,Corolla,1.4 D-4D Touch,2017,142.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1364 cc,90 hp,Önden Çekiş,"4,1 lt",55 lt,Belirtilmemiş,Takasa Uygun,Galeriden,789.750
615,23740352,Toyota,Corolla,1.6 Advance,2017,154.000 km,Otomatik,Benzin,Sedan,Beyaz,1598 cc,132 hp,Önden Çekiş,"6,1 lt",55 lt,"
1 değişen
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",865.000
616,23744404,Toyota,Auris,1.33 Life,2013,89.200 km,Düz,LPG & Benzin,Hatchback/5,Beyaz,1329 cc,99 hp,Önden Çekiş,"5,5 lt",50 lt,"
2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",670.000
617,23741053,Toyota,Auris,1.33 Comfort,2011,130.500 km,Düz,LPG & Benzin,Hatchback/5,Gri (Gümüş),1329 cc,Önden Çekiş,6 lt,55 lt,"
4 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",Araç Bilgileri,580.000
618,23744307,Toyota,Corolla,1.33 Life,2016,19.000 km,Düz,Benzin,Sedan,Beyaz,1329 cc,99 hp,Önden Çekiş,"5,8 lt",55 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",765.000
619,23361464,Toyota,Corolla,1.4 D-4D Advance,2015,120.000 km,Düz,Dizel,Sedan,Beyaz,1364 cc,90 hp,Önden Çekiş,"4,1 lt",55 lt,Belirtilmemiş,Takasa Uygun,Galeriden,719.000
620,22839348,Toyota,Corolla,1.5 Dream,2021,40.000 km,Otomatik,Benzin,Beyaz,Sedan,1490 cc,125 hp,Önden Çekiş,"5,8 lt",50 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.050.000
