,Ürün Kodu,Marka,Seri,Model,Araç Yılı,Kilometre,Vites Tipi,Yakıt Tipi,Kasa Tipi,Renk,Motor Hacmi,Motor Gücü,Çekiş Tipi,Ortalama Yakıt Tüketimi,Depo Hacmi,Boya/Değişen Bilgisi,Fiyat
565,23669912,Ford,Focus,1.6 TDCi Trend X,2015,146000,Düz,Dizel,Sedan,Beyaz,1560,95,Önden Çekiş,4.5,53,Belirtilmemiş,765000
566,23740269,Ford,Focus,1.6 TDCi Trend X,2017,157000,Düz,Dizel,Sedan,Beyaz,1560,95,Önden Çekiş,4.5,53,Belirtilmemiş,765000
567,23613853,Ford,B-Max,1.6 Trend,2016,26000,Yarı Otomatik,Benzin,MPV,Gri,1596,105,Önden Çekiş,6.4,48,"
1 değişen, 2 boyalı
",765000
568,23649022,Ford,Focus,1.6 Ti-VCT Titanium,2012,163000,Düz,LPG & Benzin,Sedan,Kahverengi,1596,125,Önden Çekiş,6.0,55,"
Tamamı orjinal
",765000
569,23661121,Ford,Focus,1.5 TDCi Trend X,2018,223000,Otomatik,Dizel,Station wagon,Kırmızı,1500,120,Önden Çekiş,4.3,47,Belirtilmemiş,765000
570,23741482,Ford,Focus,1.6 Ti-VCT Style,2012,104000,Yarı Otomatik,LPG & Benzin,Sedan,Kırmızı,1596,125,Önden Çekiş,6.0,55,Belirtilmemiş,765000
571,23314005,Ford,Focus,1.6 Ti-VCT Trend X,2012,75000,Düz,Benzin,Hatchback/5,Siyah,1596,125,Önden Çekiş,5.9,55,"
3 boyalı
",765000
572,23610216,Ford,Fiesta,1.6 Ti-VCT Titanium,2017,84000,Yarı Otomatik,LPG & Benzin,Hatchback/5,Siyah,1596,105,Önden Çekiş,5.9,42,"
1 değişen, 1 boyalı
",765000
573,22552916,Ford,Focus,1.6 TDCi Trend X,2013,81000,Düz,Dizel,Hatchback/5,Siyah,1560,95,Önden Çekiş,4.2,53,Belirtilmemiş,765000
574,23762994,Ford,Focus,1.6 Ti-VCT Trend X,2015,115000,Düz,LPG & Benzin,Sedan,Beyaz,1596,125,Önden Çekiş,6.0,55,"
2 boyalı
",762000
575,23744387,Ford,Focus,1.5 TDCi Trend X,2017,209000,Yarı Otomatik,Dizel,Sedan,Beyaz,1499,120,Önden Çekiş,4.2,55,"
3 boyalı
",760000
576,23729560,Ford,Focus,1.6 Ti-VCT Trend X,2014,141000,Yarı Otomatik,LPG & Benzin,Sedan,Beyaz,1596,125,Önden Çekiş,6.0,55,"
1 değişen, 2 boyalı
",760000
577,23767287,Ford,Focus,1.6 Ti-VCT Trend X,2016,69000,Düz,Benzin,Sedan,Beyaz,1596,125,Önden Çekiş,6.0,55,"
1 değişen
",760000
578,23756700,Ford,Focus,1.6 TDCi Titanium,2015,113000,Düz,Dizel,Station wagon,Beyaz,1560,115,Önden Çekiş,5.3,53,"
2 boyalı
",760000
579,23737539,Ford,Fiesta,1.0 GTDi Titanium,2014,77000,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,999,100,Önden Çekiş,4.9,42,"
1 değişen
",760000
580,23762593,Ford,Focus,1.6 TDCi Trend X,2014,115000,Düz,Dizel,Hatchback/5,Beyaz,1560,95,Önden Çekiş,4.2,53,Belirtilmemiş,760000
581,23660161,Ford,Focus,1.6 Ti-VCT Titanium,2014,145000,Düz,Benzin,Hatchback/5,Beyaz,1596,125,Önden Çekiş,5.9,55,Belirtilmemiş,760000
582,23659252,Ford,Focus,1.6 TDCi Trend X,2016,177000,Düz,Dizel,Sedan,Beyaz,1560,95,Önden Çekiş,4.5,53,Belirtilmemiş,760000
583,23623359,Ford,Focus,1.6 TDCi Trend X,2015,149000,Düz,Dizel,Sedan,Beyaz,1560,95,Önden Çekiş,4.5,53,Belirtilmemiş,760000
584,23243887,Ford,Focus,1.6 TDCi Trend X,2016,162000,Düz,Dizel,Hatchback/5,Beyaz,1560,95,Önden Çekiş,4.5,55,Belirtilmemiş,760000
585,23258266,Ford,Focus,1.6 Ti-VCT Titanium,2013,182000,Yarı Otomatik,Benzin,Sedan,Beyaz,1596,125,Önden Çekiş,6.0,55,Belirtilmemiş,760000
586,23549597,Ford,Focus,1.6 Ti-VCT Trend X,2014,66000,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,1596,125,Önden Çekiş,6.0,55,Belirtilmemiş,760000
587,23790731,Ford,Fiesta,1.6 Titanium,2016,105000,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,1596,105,Önden Çekiş,5.9,42,Belirtilmemiş,760000
588,23315975,Ford,Focus,1.6 TDCi Titanium X,2013,135000,Düz,Dizel,Sedan,Gri,1560,110,Önden Çekiş,4.5,55,"
2 boyalı
",760000
589,23628473,Ford,Focus,1.6 TDCi Style,2012,114000,Düz,Dizel,Sedan,Gri,1560,115,Önden Çekiş,4.2,53,Belirtilmemiş,760000
590,23543604,Ford,Focus,1.6 TDCi Trend X,2013,152000,Düz,Dizel,Sedan,Gri,1560,95,Önden Çekiş,4.2,53,Belirtilmemiş,760000
591,22927818,Ford,Focus,1.6 TDCi Trend X,2014,149000,Düz,Dizel,Sedan,Gri (Gümüş),1560,95,Önden Çekiş,4.2,53,"
Tamamı orjinal
",760000
592,23765646,Ford,Focus,1.6 TDCi Trend X,2014,130000,Düz,Dizel,Sedan,Gri (metalik),1560,95,Önden Çekiş,4.2,53,"
Tamamı orjinal
",760000
593,23800643,Ford,C-Max,1.6 TDCi Titanium,2013,122000,Düz,Dizel,MPV,Gri (metalik),1560,115,Önden Çekiş,4.6,53,"
1 boyalı
",760000
594,23320903,Ford,Focus,1.5 TDCi Titanium,2017,176000,Yarı Otomatik,Dizel,Sedan,Mavi,1499,120,Önden Çekiş,4.2,55,"
3 boyalı
",760000
595,23435495,Ford,Focus,1.6 TDCi Trend X,2015,139000,Düz,Dizel,Sedan,Beyaz,1560,95,Önden Çekiş,4.5,53,Belirtilmemiş,760000
596,23704642,Ford,Focus,1.6 Ti-VCT Trend X,2014,85000,Yarı Otomatik,LPG & Benzin,Sedan,Beyaz,1596,125,Önden Çekiş,6.0,55,Belirtilmemiş,759000
597,23626356,Ford,Focus,1.5 TDCi Trend X,2017,152000,Yarı Otomatik,Dizel,Sedan,Gri (Gümüş),1499,120,Önden Çekiş,4.2,55,"
Tamamı orjinal
",759000
598,23593660,Ford,Focus,1.6 TDCi Titanium,2014,232000,Düz,Dizel,Hatchback/5,Beyaz,1560,115,Önden Çekiş,4.2,55,Belirtilmemiş,756000
599,22513167,Ford,Fiesta,1.5 TDCi Titanium X,2016,61000,Düz,Dizel,Hatchback/5,Beyaz,1498,75,Önden Çekiş,3.7,42,"
Tamamı orjinal
",756000
600,23699556,Ford,C-Max,1.6 TDCi Titanium X,2011,139000,Düz,Dizel,MPV,Beyaz,1560,115,Önden Çekiş,4.6,53,"
Tamamı orjinal
",755000
601,23725843,Ford,Focus,1.6 TDCi Trend X,2015,175000,Düz,Dizel,Sedan,Beyaz,1560,95,Önden Çekiş,4.5,53,"
3 boyalı
",755000
602,23748261,Ford,Focus,1.6 TDCi Trend X,2015,124000,Düz,Dizel,Hatchback/5,Beyaz,1560,95,Önden Çekiş,4.5,55,"
2 boyalı
",755000
603,23681106,Ford,Focus,1.6 TDCi Style,2014,188000,Düz,Dizel,Sedan,Beyaz,1560,115,Önden Çekiş,4.2,53,"
Tamamı orjinal
",755000
604,23778526,Ford,Focus,1.6 Ti-VCT Trend X,2016,133000,Düz,LPG & Benzin,Sedan,Beyaz,1596,125,Önden Çekiş,6.0,55,"
Tamamı orjinal
",755000
605,23565367,Ford,Focus,1.6 TDCi Trend X,2015,141000,Düz,Dizel,Sedan,Beyaz,1560,95,Önden Çekiş,4.5,53,"
3 boyalı
",755000
606,23725892,Ford,Focus,1.6 TDCi Trend X,2014,125000,Düz,Dizel,Sedan,Beyaz,1560,115,Önden Çekiş,4.2,53,Belirtilmemiş,755000
607,23668476,Ford,Focus,1.6 TDCi Trend X,2016,190000,Düz,Dizel,Sedan,Beyaz,1560,95,Önden Çekiş,4.5,53,Belirtilmemiş,755000
608,23698161,Ford,Focus,1.6 Ti-VCT Trend X,2014,137000,Düz,LPG & Benzin,Sedan,Beyaz,1596,125,Önden Çekiş,6.0,55,Belirtilmemiş,755000
609,23751716,Ford,Focus,1.5 TDCi Trend X,2017,214000,Yarı Otomatik,Dizel,Sedan,Beyaz,1499,120,Önden Çekiş,4.2,55,Belirtilmemiş,755000
610,23654235,Ford,Focus,1.6 TDCi Titanium,2015,187000,Düz,Dizel,Hatchback/5,Füme,1560,115,Önden Çekiş,4.2,55,"
Tamamı orjinal
",755000
611,23654539,Ford,Focus,1.6 Ti-VCT Trend X,2013,135000,Yarı Otomatik,Benzin,Sedan,Gri,1596,125,Önden Çekiş,6.0,55,"
2 değişen, 3 boyalı
",755000
612,23675519,Ford,Fiesta,1.6 Titanium,2015,84000,Yarı Otomatik,Benzin,Hatchback/5,Gri,1596,105,Önden Çekiş,5.9,42,Belirtilmemiş,755000
613,23407432,Ford,Focus,1.6 Trend,2013,154000,Otomatik,LPG & Benzin,Hatchback/5,Gri (Gümüş),1596,100,Önden Çekiş,7.7,55,"
1 değişen
",755000
614,23726431,Ford,Focus,1.6 TDCi Titanium,2012,176000,Düz,Dizel,Sedan,Gri (Gümüş),1560,115,Önden Çekiş,4.2,53,Belirtilmemiş,755000
615,23340211,Ford,Fiesta,1.6 Titanium,2014,70000,Yarı Otomatik,Benzin,Hatchback/5,Kırmızı,1596,105,Önden Çekiş,5.9,42,"
3 boyalı
",755000
616,23791372,Ford,Focus,1.6 Ti-VCT Titanium,2014,153000,Düz,LPG & Benzin,Hatchback/5,Mavi,1596,125,Önden Çekiş,5.9,55,"
1 değişen, 2 boyalı
",755000
617,23608878,Ford,Focus,1.6 Ti-VCT Titanium,2014,200000,Yarı Otomatik,LPG & Benzin,Sedan,Mavi (metalik),1596,125,Önden Çekiş,6.0,55,Belirtilmemiş,755000
618,23687442,Ford,Fiesta,1.6 Titanium,2015,104000,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,1596,105,Önden Çekiş,5.9,42,"
Tamamı orjinal
",750000
619,23771927,Ford,Focus,1.6 TDCi Style,2013,143000,Düz,Dizel,Sedan,Beyaz,1560,115,Önden Çekiş,4.2,53,"
Tamamı orjinal
",750000
620,23708867,Ford,Mondeo,1.6 Selective,2011,90000,Düz,Benzin,Sedan,Beyaz,1596,160,Önden Çekiş,6.8,70,"
Tamamı orjinal
",750000
621,23603681,Ford,Focus,1.5 TDCi Trend X,2016,235000,Yarı Otomatik,Dizel,Sedan,Beyaz,1499,120,Önden Çekiş,4.2,55,"
2 değişen
",750000
622,23783249,Ford,Focus,1.6 TDCi Style,2012,142000,Düz,Dizel,Station wagon,Beyaz,1560,115,Önden Çekiş,5.3,53,"
2 boyalı
",750000
623,23801271,Ford,Focus,1.6 TDCi Trend X,2014,192000,Düz,Dizel,Sedan,Beyaz,1560,95,Önden Çekiş,4.2,53,"
1 boyalı
",750000
624,23678111,Ford,Focus,1.6 TDCi Titanium,2015,230000,Düz,Dizel,Sedan,Beyaz,1560,115,Önden Çekiş,4.2,55,"
1 boyalı
",750000
625,23339999,Ford,Fiesta,1.6 Titanium,2013,64000,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,1596,105,Önden Çekiş,5.9,42,"
Tamamı orjinal
",750000
626,23607247,Ford,Fiesta,1.6 Trend X,2015,36000,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,1596,105,Önden Çekiş,5.9,42,"
Tamamı orjinal
",750000
627,23287723,Ford,Fiesta,1.6 Titanium,2014,153000,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,1596,105,Önden Çekiş,5.9,42,"
1 değişen, 1 boyalı
",750000
628,23726438,Ford,Focus,1.6 TDCi Trend X,2013,147000,Düz,Dizel,Sedan,Beyaz,1560,115,Önden Çekiş,4.2,53,"
1 değişen, 1 boyalı
",750000
629,23452916,Ford,C-Max,1.6 TDCi Titanium,2013,89000,Düz,Dizel,MPV,Beyaz,1560,115,Önden Çekiş,4.6,53,"
1 değişen, 1 boyalı
",750000
630,23606126,Ford,Focus,1.6 TDCi Trend X,2014,162000,Düz,Dizel,Hatchback/5,Beyaz,1560,95,Önden Çekiş,4.5,55,"
1 değişen
",750000
631,23390570,Ford,Focus,1.5 TDCi Trend X,2016,194000,Yarı Otomatik,Dizel,Sedan,Beyaz,1499,120,Önden Çekiş,4.2,55,"
1 boyalı
",750000
632,23600105,Ford,Fiesta,1.0 GTDi Titanium,2014,31000,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,999,100,Önden Çekiş,4.9,42,Belirtilmemiş,750000
633,23750460,Ford,Fiesta,1.6 Titanium,2014,112000,Yarı Otomatik,LPG & Benzin,Hatchback/5,Beyaz,1596,105,Önden Çekiş,5.9,42,Belirtilmemiş,750000
634,23759986,Ford,Focus,1.6 TDCi Trend X,2015,186000,Düz,Dizel,Hatchback/5,Beyaz,1560,95,Önden Çekiş,4.5,55,Belirtilmemiş,750000
635,23682818,Ford,Focus,1.6 TDCi Trend X,2014,143000,Düz,Dizel,Hatchback/5,Beyaz,1560,95,Önden Çekiş,4.5,55,Belirtilmemiş,750000
636,23632034,Ford,Fiesta,1.5 TDCi Trend X,2016,81000,Düz,Dizel,Hatchback/5,Beyaz,1498,75,Önden Çekiş,3.7,42,Belirtilmemiş,750000
637,23280910,Ford,Focus,1.6 Ti-VCT Trend X,2014,90000,Düz,Benzin,Sedan,Beyaz,1596,125,Önden Çekiş,6.0,55,Belirtilmemiş,750000
638,23610776,Ford,Focus,1.6 Comfort,2011,57000,Otomatik,LPG & Benzin,Hatchback/5,Gri,1596,100,Önden Çekiş,6.7,55,"
Tamamı orjinal
",750000
639,23465183,Ford,C-Max,1.6 TDCi Trend,2013,118000,Düz,Dizel,MPV,Gri,1560,115,Önden Çekiş,4.6,53,"
9 boyalı
",750000
640,22668775,Ford,Focus,1.6 TDCi Style,2015,154000,Düz,Dizel,Sedan,Gri,1560,115,Önden Çekiş,4.5,55,"
1 değişen
",750000
641,23366652,Ford,Focus,1.5 TDCi Trend X,2016,149000,Yarı Otomatik,Dizel,Sedan,Gri,1499,120,Önden Çekiş,4.2,55,Belirtilmemiş,750000
642,22485927,Ford,Focus,1.6 TDCi Trend X,2011,198000,Düz,Dizel,Hatchback/5,Gri (Gümüş),1560,90,Önden Çekiş,4.7,55,Belirtilmemiş,750000
643,23390878,Ford,Focus,1.5 TDCi Trend X,2017,143000,Yarı Otomatik,Dizel,Sedan,Gri (metalik),1499,120,Önden Çekiş,4.2,55,"
4 boyalı
",750000
644,23692635,Ford,C-Max,1.6 TDCi Titanium X,2012,169000,Düz,Dizel,MPV,Gri (metalik),1560,115,Önden Çekiş,4.6,53,"
1 boyalı
",750000
645,23675029,Ford,Fiesta,1.6 Titanium,2014,95000,Yarı Otomatik,Benzin,Hatchback/5,Siyah,1596,105,Önden Çekiş,5.9,42,"
Tamamı orjinal
",750000
646,23660490,Ford,Focus,1.6 Ti-VCT Trend X,2016,129000,Düz,Benzin,Sedan,Siyah,1596,125,Önden Çekiş,6.0,55,Belirtilmemiş,750000
647,23480873,Ford,Fiesta,1.1 Trend X,2019,38000,Düz,Benzin,Hatchback/5,Gri (metalik),1084,85,Önden Çekiş,4.7,42,Belirtilmemiş,750000
648,23528086,Ford,C-Max,1.6 TDCi Titanium,2012,216000,Düz,Dizel,MPV,Siyah,1560,115,Önden Çekiş,4.6,53,"
Tamamı orjinal
",750000
649,23797065,Ford,Focus,1.5 TDCi Trend X,2016,160000,Yarı Otomatik,Dizel,Sedan,Beyaz,1499,120,Önden Çekiş,4.2,55,"
5 boyalı
",749000
650,23541416,Ford,Focus,1.5 TDCi Trend X,2018,242000,Düz,Dizel,Hatchback/5,Beyaz,1500,120,Önden Çekiş,3.4,47,"
4 boyalı
",749000
651,23615155,Ford,Focus,1.6 TDCi Trend X,2014,230000,Düz,Dizel,Hatchback/5,Beyaz,1560,95,Önden Çekiş,4.5,55,"
1 değişen, 1 boyalı
",749000
652,23746401,Ford,Focus,1.6 TDCi Titanium,2013,131000,Düz,Dizel,Sedan,Beyaz,1560,115,Önden Çekiş,4.2,53,Belirtilmemiş,749000
653,23790989,Ford,C-Max,1.6 TDCi Titanium X,2012,120000,Düz,Dizel,MPV,Gri,1560,115,Önden Çekiş,4.6,53,"
1 boyalı
",749000
654,23793803,Ford,Focus,1.5 TDCi Trend X,2015,174000,Yarı Otomatik,Dizel,Sedan,Gri (Gümüş),1499,120,Önden Çekiş,4.2,55,"
1 değişen, 4 boyalı
",749000
655,23735012,Ford,Focus,1.6 TDCi Trend,2012,204000,Düz,Dizel,Sedan,Gri (Gümüş),1560,95,Önden Çekiş,4.2,53,Belirtilmemiş,749000
656,23609845,Ford,Mondeo,2.0 TDCi Titanium,2011,364000,Otomatik,Dizel,Sedan,Kahverengi,1997,140,Önden Çekiş,5.6,70,"
6 boyalı
",749000
657,23780791,Ford,Focus,1.6 TDCi Trend X,2015,142000,Düz,Dizel,Sedan,Siyah,1560,95,Önden Çekiş,4.2,53,Belirtilmemiş,749000
658,23686913,Ford,Fiesta,1.6 Titanium,2013,52000,Yarı Otomatik,Benzin,Hatchback/5,Kırmızı,1596,105,Önden Çekiş,5.9,42,"
1 değişen, 3 boyalı
",748000
659,23617086,Ford,Focus,1.6 Ti-VCT Titanium,2011,147000,Düz,LPG & Benzin,Hatchback/5,Beyaz,1596,125,Önden Çekiş,5.9,55,"
4 boyalı
",745000
660,23699351,Ford,Focus,1.6 Ti-VCT Titanium,2013,163000,Yarı Otomatik,LPG & Benzin,Sedan,Beyaz,1596,125,Önden Çekiş,6.0,55,"
2 boyalı
",745000
661,23162506,Ford,C-Max,1.6 TDCi Titanium X,2012,167000,Düz,Dizel,MPV,Beyaz,1560,115,Önden Çekiş,4.6,53,"
Tamamı orjinal
",745000
662,23541657,Ford,Fiesta,1.0 GTDi Titanium,2015,100000,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,999,100,Önden Çekiş,4.9,42,"
1 değişen, 3 boyalı
",745000
663,23649072,Ford,Focus,1.6 Ti-VCT Titanium,2014,200000,Düz,LPG & Benzin,Sedan,Beyaz,1596,125,Önden Çekiş,6.0,55,"
1 değişen
",745000
664,23686662,Ford,Focus,1.6 TDCi Trend X,2016,215000,Düz,Dizel,Sedan,Beyaz,1560,95,Önden Çekiş,4.5,53,Belirtilmemiş,745000
665,23654601,Ford,Focus,1.6 TDCi Style,2015,134000,Düz,Dizel,Sedan,Füme,1560,115,Önden Çekiş,4.5,55,Belirtilmemiş,745000
666,23724068,Ford,Focus,1.6 Ti-VCT Style,2012,116000,Yarı Otomatik,LPG & Benzin,Hatchback/5,Gri,1596,125,Önden Çekiş,6.0,55,"
Tamamı orjinal
",745000
667,23731675,Ford,Focus,1.6 TDCi Titanium X,2015,150000,Düz,Dizel,Sedan,Gri,1560,115,Önden Çekiş,4.2,53,"
1 değişen, 2 boyalı
",745000
668,23749124,Ford,Focus,1.6 TDCi Trend X,2013,109000,Düz,Dizel,Hatchback/5,Gri (Gümüş),1560,95,Önden Çekiş,4.2,53,"
Tamamı orjinal
",745000
669,23636761,Ford,Focus,1.0 GTDi Titanium,2013,125000,Düz,Benzin,Sedan,Gri (Gümüş),999,125,Önden Çekiş,5.0,55,Belirtilmemiş,745000
670,23627483,Ford,C-Max,1.6 TDCi Trend,2013,198000,Düz,Dizel,MPV,Gri (metalik),1560,115,Önden Çekiş,4.6,53,"
Tamamı orjinal
",745000
671,23775284,Ford,Focus,1.6 Ti-VCT Style,2012,144000,Düz,LPG & Benzin,Hatchback/5,Gri (metalik),1596,125,Önden Çekiş,5.9,55,"
Tamamı orjinal
",745000
672,23706584,Ford,C-Max,1.6 TDCi Trend,2013,79000,Düz,Dizel,MPV,Beyaz,1560,115,Önden Çekiş,4.6,53,"
5 boyalı
",743000
673,22477050,Ford,Focus,1.6 Ti-VCT Style,2012,155000,Yarı Otomatik,LPG & Benzin,Hatchback/5,Siyah,1596,125,Önden Çekiş,6.0,55,"
2 boyalı
",743000
674,23474772,Ford,Focus,1.6 TDCi Trend X,2013,118000,Düz,Dizel,Hatchback/5,Beyaz,1560,95,Önden Çekiş,4.2,53,"
Tamamı orjinal
",742000
675,23724800,Ford,Focus,1.6 Ti-VCT Trend X,2013,91000,Yarı Otomatik,LPG & Benzin,Sedan,Beyaz,1596,125,Önden Çekiş,6.0,55,"
Tamamı orjinal
",740000
676,23684615,Ford,Focus,1.6 TDCi Trend X,2015,178000,Düz,Dizel,Sedan,Beyaz,1560,95,Önden Çekiş,4.5,53,"
3 boyalı
",740000
677,23697440,Ford,Focus,1.6 TDCi Trend X,2017,117000,Düz,Dizel,Sedan,Beyaz,1560,95,Önden Çekiş,4.5,53,"
1 değişen, 2 boyalı
",740000
678,23717919,Ford,Focus,1.6 Ti-VCT Style,2013,41000,Düz,Benzin,Sedan,Beyaz,1596,125,Önden Çekiş,6.0,55,"
1 değişen, 1 boyalı
",740000
679,23715522,Ford,Focus,1.6 TDCi Trend X,2015,157000,Düz,Dizel,Sedan,Beyaz,1560,95,Önden Çekiş,4.5,53,"
1 değişen
",740000
680,23591690,Ford,Focus,1.6 TDCi Trend X,2015,150000,Düz,Dizel,Sedan,Beyaz,1560,95,Önden Çekiş,4.5,53,"
5 boyalı
",740000
681,23691608,Ford,Focus,1.6 TDCi Trend X,2017,204000,Düz,Dizel,Hatchback/5,Beyaz,1560,95,Önden Çekiş,4.5,55,"
3 boyalı
",740000
682,23659798,Ford,Focus,1.6 TDCi Trend X,2015,206000,Düz,Dizel,Sedan,Beyaz,1560,95,Önden Çekiş,4.5,53,Belirtilmemiş,740000
683,23765862,Ford,C-Max,1.6 TDCi Titanium X,2012,155000,Düz,Dizel,MPV,Beyaz,1560,115,Önden Çekiş,4.6,53,Belirtilmemiş,740000
684,21044949,Ford,Focus,1.6 Ti-VCT Style,2016,145000,Yarı Otomatik,Benzin,Sedan,Füme,1596,125,Önden Çekiş,6.3,55,"
1 değişen, 5 boyalı
",740000
685,23665448,Ford,Focus,1.6 Comfort,2011,81000,Düz,LPG & Benzin,Hatchback/5,Gri,1596,100,Önden Çekiş,6.7,55,"
Tamamı orjinal
",740000
686,23639599,Ford,C-Max,1.6 SCTi Titanium,2011,133000,Düz,Benzin,MPV,Gri,1597,180,Önden Çekiş,6.6,55,"
Tamamı orjinal
",740000
687,23722028,Ford,Focus,1.6 TDCi Titanium,2012,153000,Düz,Dizel,Sedan,Gri,1560,115,Önden Çekiş,4.2,53,Belirtilmemiş,740000
688,23615117,Ford,Focus,1.6 TDCi Trend X,2013,101000,Düz,Dizel,Sedan,Gri (Gümüş),1560,95,Önden Çekiş,4.2,53,"
Tamamı orjinal
",740000
689,23621098,Ford,Focus,1.6 TDCi Style,2012,189000,Düz,Dizel,Station wagon,Gri (Gümüş),1560,115,Önden Çekiş,5.3,53,"
2 boyalı
",740000
690,23782095,Ford,Focus,1.5 TDCi Trend X,2015,141000,Yarı Otomatik,Dizel,Sedan,Gri (Gümüş),1499,120,Önden Çekiş,4.2,55,Belirtilmemiş,740000
691,23687819,Ford,Focus,1.6 Ti-VCT Titanium,2012,95000,Yarı Otomatik,LPG & Benzin,Sedan,Gri (Gümüş),1596,125,Önden Çekiş,6.0,55,Belirtilmemiş,740000
692,23769545,Ford,C-Max,1.6 TDCi Titanium X,2012,90000,Düz,Dizel,MPV,Gri (metalik),1560,115,Önden Çekiş,4.6,53,"
2 değişen, 4 boyalı
",740000
693,22617672,Ford,C-Max,1.6 TDCi Titanium X,2012,149000,Düz,Dizel,MPV,Gri (titanyum),1560,115,Önden Çekiş,4.6,53,"
1 boyalı
",740000
694,23786308,Ford,Focus,1.6 Ti-VCT Style,2015,208000,Yarı Otomatik,LPG & Benzin,Sedan,Lacivert,1596,125,Önden Çekiş,6.3,55,"
3 boyalı
",740000
695,23631548,Ford,Fiesta,1.0 GTDi Titanium,2014,78000,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,999,100,Önden Çekiş,4.9,42,"
2 değişen, 4 boyalı
",740000
696,23744999,Ford,Focus,1.6 Ti-VCT Trend,2012,109000,Yarı Otomatik,LPG & Benzin,Sedan,Beyaz,1596,125,Önden Çekiş,6.0,55,Belirtilmemiş,740000
697,23278928,Ford,Focus,1.5 TDCi Trend X,2015,165000,Yarı Otomatik,Dizel,Sedan,Beyaz,1499,120,Önden Çekiş,4.2,55,"
3 boyalı
",739000
698,23649071,Ford,Focus,1.5 TDCi Trend X,2015,190000,Yarı Otomatik,Dizel,Sedan,Beyaz,1499,120,Önden Çekiş,4.2,55,"
1 boyalı
",739000
699,23756224,Ford,Focus,1.6 TDCi Style,2013,127000,Düz,Dizel,Sedan,Beyaz,1560,115,Önden Çekiş,4.2,53,"
Tamamı orjinal
",738000
700,23561852,Ford,Focus,1.6 TDCi Trend X,2015,235000,Düz,Dizel,Sedan,Beyaz,1560,95,Önden Çekiş,4.5,53,Belirtilmemiş,738000
701,23555417,Ford,Focus,1.5 TDCi Titanium,2016,227000,Yarı Otomatik,Dizel,Sedan,Gri (Gümüş),1499,120,Önden Çekiş,4.2,55,"
1 değişen, 4 boyalı
",738000
702,23541739,Ford,Focus,1.6 TDCi Trend X,2016,145000,Düz,Dizel,Sedan,Beyaz,1560,95,Önden Çekiş,4.5,53,Belirtilmemiş,738000
703,23512734,Ford,Fiesta,1.6 Titanium,2013,67000,Yarı Otomatik,LPG & Benzin,Hatchback/5,Beyaz,1596,105,Önden Çekiş,5.9,42,"
3 boyalı
",737000
704,23761509,Ford,Focus,1.6 Ti-VCT Style,2012,192000,Düz,LPG & Benzin,Sedan,Siyah,1596,125,Önden Çekiş,6.0,55,Belirtilmemiş,736000
705,23011749,Ford,Focus,1.5 TDCi Titanium,2016,103000,Yarı Otomatik,Dizel,Sedan,Beyaz,1499,120,Önden Çekiş,4.2,55,Belirtilmemiş,736000
706,23672376,Ford,Focus,1.5 TDCi Titanium,2017,218000,Yarı Otomatik,Dizel,Sedan,Beyaz,1499,120,Önden Çekiş,4.2,55,"
2 değişen, 2 boyalı
",735000
707,23736223,Ford,Focus,1.6 TDCi Titanium,2013,189000,Düz,Dizel,Sedan,Beyaz,1560,115,Önden Çekiş,4.2,53,"
1 değişen, 2 boyalı
",735000
708,23731159,Ford,Fiesta,1.25 Trend X,2016,53000,Düz,Benzin,Hatchback/5,Beyaz,1242,82,Önden Çekiş,5.2,42,"
Tamamı orjinal
",735000
709,23711828,Ford,Fiesta,1.6 Trend X,2016,50000,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,1596,105,Önden Çekiş,5.9,42,"
Tamamı orjinal
",735000
710,23277689,Ford,Fiesta,1.6 Ti-VCT Trend X,2016,60000,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,1596,105,Önden Çekiş,5.9,42,"
Tamamı orjinal
",735000
711,23615192,Ford,Fiesta,1.6 Titanium,2014,58000,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,1596,105,Önden Çekiş,5.9,42,"
Tamamı orjinal
",735000
712,23071204,Ford,Focus,1.6 Ti-VCT Trend X,2015,74000,Düz,Benzin,Hatchback/5,Beyaz,1596,125,Önden Çekiş,5.9,55,"
4 boyalı
",735000
713,23796123,Ford,C-Max,1.6 TDCi Titanium X,2012,121000,Düz,Dizel,MPV,Beyaz,1560,115,Önden Çekiş,4.6,53,"
1 değişen
",735000
714,23667854,Ford,Focus,1.6 Ti-VCT Trend,2013,103000,Yarı Otomatik,Benzin,Sedan,Beyaz,1596,125,Önden Çekiş,6.0,55,Belirtilmemiş,735000
